Batch_ID,Medicine_Name,Category,Manufacturer,Manufacturing_Date,Expiry_Date,Unit_Cost_USD,Selling_Price_USD,Quantity_In_Stock,Reorder_Level,Sales_Last_30_Days,Storage_Condition,Days_to_Expiry,Daily_Consumption_Rate,Days_to_Exhaust_Stock,Expiry_Risk_Level,AI_Recommendation
BATCH-1740,Atorvastatin,Cardiology,Novartis,2023-09-18,2024-11-23,47.08,60.14,115,99,203,Room Temperature,327,6.76666666666666,16.9950738916256,Low Risk,No immediate action required
BATCH-1741,Amlodipine,Cardiology,Cipla,2023-10-31,2025-08-06,47.49,71.31,299,46,116,Cool Dry Place,583,3.86666666666666,77.3275862068965,Low Risk,No immediate action required
BATCH-1742,Omeprazole,Gastroenterology,Sanofi,2023-01-12,2024-06-08,40.7,49.9,245,67,259,Refrigerated,159,8.63333333333333,28.3783783783783,Low Risk,No immediate action required
BATCH-1743,Metformin,Diabetes,Pfizer,2023-12-30,2025-09-02,34.46,49.09,160,81,550,Cool Dry Place,610,18.3333333333333,8.72727272727272,Low Risk,No immediate action required
BATCH-1744,Amoxicillin,Antibiotics,Merck,2023-06-28,2025-07-19,26.73,32.33,378,75,37,Room Temperature,565,1.23333333333333,306.486486486486,Low Risk,No immediate action required
BATCH-1745,Levothyroxine,Endocrinology,GlaxoSmithKline,2023-04-03,2024-08-12,44.82,59.85,193,44,121,Refrigerated,224,4.03333333333333,47.8512396694214,Low Risk,No immediate action required
BATCH-1746,Levothyroxine,Endocrinology,Sanofi,2023-09-07,2025-10-23,5.66,7.3,89,31,74,Room Temperature,661,2.46666666666666,36.081081081081,Low Risk,No immediate action required
BATCH-1747,Amlodipine,Cardiology,Sanofi,2023-05-14,2024-05-18,35.94,53.82,411,81,401,Cool Dry Place,138,13.3666666666666,30.7481296758104,Low Risk,No immediate action required
BATCH-1748,Omeprazole,Gastroenterology,AstraZeneca,2023-01-06,2024-07-18,37.08,62.7,206,41,117,Refrigerated,199,3.9,52.8205128205128,Low Risk,No immediate action required
BATCH-1749,Paracetamol,Analgesics,Merck,2023-11-10,2026-03-13,32.46,50.24,19,28,226,Cool Dry Place,802,7.53333333333333,2.52212389380531,Low Risk,Reorder stock soon
BATCH-1750,Metoprolol,Cardiology,GlaxoSmithKline,2023-10-20,2026-04-12,22.76,36.57,81,62,553,Cool Dry Place,832,18.4333333333333,4.39421338155515,Low Risk,No immediate action required
BATCH-1751,Sertraline,Psychiatry,AstraZeneca,2023-03-25,2024-04-28,14.63,21.08,176,57,398,Room Temperature,118,13.2666666666666,13.2663316582914,Low Risk,No immediate action required
BATCH-1752,Metformin,Diabetes,Cipla,2023-10-22,2026-02-02,27.07,38.99,163,21,490,Room Temperature,763,16.3333333333333,9.97959183673469,Low Risk,No immediate action required
BATCH-1753,Lisinopril,Cardiology,Sanofi,2023-01-06,2024-06-27,3.81,5.92,36,68,587,Refrigerated,178,19.5666666666666,1.83986371379897,Low Risk,Reorder stock soon
BATCH-1754,Metoprolol,Cardiology,Cipla,2023-12-12,2026-03-24,10.72,18.05,200,89,421,Room Temperature,813,14.0333333333333,14.251781472684,Low Risk,No immediate action required
BATCH-1755,Sertraline,Psychiatry,Merck,2023-02-27,2025-09-05,4.32,6.07,326,91,195,Cool Dry Place,613,6.5,50.1538461538461,Low Risk,No immediate action required
BATCH-1756,Sertraline,Psychiatry,Sanofi,2023-05-20,2024-06-11,33.75,59.22,236,58,238,Cool Dry Place,162,7.93333333333333,29.7478991596638,Low Risk,No immediate action required
BATCH-1757,Albuterol,Respiratory,Pfizer,2023-05-23,2025-05-14,42.81,65.37,229,77,403,Cool Dry Place,499,13.4333333333333,17.0471464019851,Low Risk,No immediate action required
BATCH-1758,Azithromycin,Antibiotics,GlaxoSmithKline,2023-10-03,2024-12-14,28.23,49.86,69,82,169,Room Temperature,348,5.63333333333333,12.2485207100591,Low Risk,Reorder stock soon
BATCH-1759,Metformin,Diabetes,GlaxoSmithKline,2023-10-23,2026-06-02,35.93,49.09,77,63,557,Refrigerated,883,18.5666666666666,4.14721723518851,Low Risk,No immediate action required
BATCH-1760,Amoxicillin,Antibiotics,Cipla,2023-05-02,2025-11-30,29.29,41.96,462,99,82,Cool Dry Place,699,2.73333333333333,169.024390243902,Low Risk,No immediate action required
BATCH-1761,Omeprazole,Gastroenterology,AstraZeneca,2023-04-04,2025-09-15,31.17,45.08,364,33,15,Refrigerated,623,0.5,728.0,High Risk,Redistribute to high-demand departments immediately
BATCH-1762,Amlodipine,Cardiology,AstraZeneca,2023-08-26,2025-07-07,8.03,11.03,250,50,417,Cool Dry Place,553,13.9,17.9856115107913,Low Risk,No immediate action required
BATCH-1763,Albuterol,Respiratory,GlaxoSmithKline,2023-04-02,2025-01-28,43.34,76.49,20,77,467,Refrigerated,393,15.5666666666666,1.2847965738758,Low Risk,Reorder stock soon
BATCH-1764,Levothyroxine,Endocrinology,Pfizer,2023-12-28,2025-03-15,7.63,11.9,62,44,177,Refrigerated,439,5.9,10.5084745762711,Low Risk,No immediate action required
BATCH-1765,Amoxicillin,Antibiotics,AstraZeneca,2023-11-25,2026-05-07,4.28,5.88,27,63,392,Cool Dry Place,857,13.0666666666666,2.06632653061224,Low Risk,Reorder stock soon
BATCH-1766,Azithromycin,Antibiotics,Sanofi,2023-03-03,2024-05-30,21.74,36.65,37,82,193,Cool Dry Place,150,6.43333333333333,5.75129533678756,Low Risk,Reorder stock soon
BATCH-1767,Levothyroxine,Endocrinology,GlaxoSmithKline,2023-06-04,2025-07-20,35.84,55.01,53,55,404,Cool Dry Place,566,13.4666666666666,3.93564356435643,Low Risk,Reorder stock soon
BATCH-1768,Azithromycin,Antibiotics,AstraZeneca,2023-06-11,2025-07-25,33.64,50.8,220,63,362,Refrigerated,571,12.0666666666666,18.232044198895,Low Risk,No immediate action required
BATCH-1769,Gabapentin,Neurology,Merck,2023-09-10,2025-03-25,40.96,58.34,275,92,65,Cool Dry Place,449,2.16666666666666,126.923076923076,Low Risk,No immediate action required
BATCH-1770,Lisinopril,Cardiology,Sanofi,2023-04-18,2025-10-05,29.31,36.51,251,86,384,Room Temperature,643,12.8,19.609375,Low Risk,No immediate action required
BATCH-1771,Amlodipine,Cardiology,Pfizer,2023-04-03,2025-12-23,27.11,47.57,29,40,534,Cool Dry Place,722,17.8,1.62921348314606,Low Risk,Reorder stock soon
BATCH-1772,Lisinopril,Cardiology,AstraZeneca,2023-10-11,2026-04-20,47.97,74.59,29,20,253,Room Temperature,840,8.43333333333333,3.43873517786561,Low Risk,No immediate action required
BATCH-1773,Albuterol,Respiratory,AstraZeneca,2023-01-06,2025-05-05,49.96,74.26,328,84,478,Refrigerated,490,15.9333333333333,20.5857740585774,Low Risk,No immediate action required
BATCH-1774,Lisinopril,Cardiology,Sanofi,2023-05-13,2025-07-02,7.23,9.88,340,77,443,Room Temperature,548,14.7666666666666,23.0248306997742,Low Risk,No immediate action required
BATCH-1775,Paracetamol,Analgesics,Novartis,2023-03-25,2024-11-29,12.33,18.98,23,63,86,Cool Dry Place,333,2.86666666666666,8.02325581395348,Low Risk,Reorder stock soon
BATCH-1776,Gabapentin,Neurology,Cipla,2023-10-21,2026-04-18,39.72,65.51,331,54,139,Refrigerated,838,4.63333333333333,71.4388489208633,Low Risk,No immediate action required
BATCH-1777,Atorvastatin,Cardiology,AstraZeneca,2023-01-27,2026-01-05,28.07,48.18,231,59,5,Cool Dry Place,735,0.166666666666666,1386.0,High Risk,Redistribute to high-demand departments immediately
BATCH-1778,Gabapentin,Neurology,Sanofi,2023-02-04,2024-10-27,6.13,7.52,179,35,542,Refrigerated,300,18.0666666666666,9.90774907749077,Low Risk,No immediate action required
BATCH-1779,Ibuprofen,Analgesics,Merck,2023-11-01,2025-09-17,6.14,10.5,303,63,40,Cool Dry Place,625,1.33333333333333,227.25,Low Risk,No immediate action required
BATCH-1780,Albuterol,Respiratory,AstraZeneca,2023-04-13,2026-03-31,15.81,25.3,294,73,284,Room Temperature,820,9.46666666666666,31.056338028169,Low Risk,No immediate action required
BATCH-1781,Paracetamol,Analgesics,AstraZeneca,2023-07-05,2025-10-06,4.73,7.72,174,42,556,Room Temperature,644,18.5333333333333,9.38848920863309,Low Risk,No immediate action required
BATCH-1782,Losartan,Cardiology,Novartis,2023-09-13,2025-06-08,8.56,14.06,419,98,205,Room Temperature,524,6.83333333333333,61.3170731707317,Low Risk,No immediate action required
BATCH-1783,Ibuprofen,Analgesics,Cipla,2023-03-20,2024-04-23,8.48,13.63,358,99,279,Refrigerated,113,9.3,38.4946236559139,Low Risk,No immediate action required
BATCH-1784,Atorvastatin,Cardiology,AstraZeneca,2023-08-08,2026-07-22,10.27,17.88,369,68,38,Cool Dry Place,933,1.26666666666666,291.315789473684,Low Risk,No immediate action required
BATCH-1785,Amoxicillin,Antibiotics,Novartis,2023-02-11,2025-09-18,31.4,41.9,467,44,370,Cool Dry Place,626,12.3333333333333,37.8648648648648,Low Risk,No immediate action required
BATCH-1786,Gabapentin,Neurology,Sanofi,2023-07-23,2024-10-04,31.61,41.52,440,69,488,Refrigerated,277,16.2666666666666,27.0491803278688,Low Risk,No immediate action required
BATCH-1787,Atorvastatin,Cardiology,GlaxoSmithKline,2023-12-01,2026-11-10,25.64,37.09,483,20,412,Refrigerated,1044,13.7333333333333,35.1699029126213,Low Risk,No immediate action required
BATCH-1788,Sertraline,Psychiatry,Novartis,2023-09-10,2026-04-27,30.02,53.4,83,27,341,Cool Dry Place,847,11.3666666666666,7.30205278592375,Low Risk,No immediate action required
BATCH-1789,Omeprazole,Gastroenterology,GlaxoSmithKline,2023-10-07,2026-04-13,13.88,22.54,207,68,445,Refrigerated,833,14.8333333333333,13.9550561797752,Low Risk,No immediate action required
BATCH-1790,Levothyroxine,Endocrinology,Merck,2023-07-05,2025-11-12,14.57,20.42,173,76,460,Refrigerated,681,15.3333333333333,11.2826086956521,Low Risk,No immediate action required
BATCH-1791,Omeprazole,Gastroenterology,GlaxoSmithKline,2023-04-10,2025-03-17,30.59,53.18,300,32,457,Cool Dry Place,441,15.2333333333333,19.6936542669584,Low Risk,No immediate action required
BATCH-1792,Amoxicillin,Antibiotics,AstraZeneca,2023-12-24,2025-01-07,12.9,21.08,258,76,391,Cool Dry Place,372,13.0333333333333,19.7953964194373,Low Risk,No immediate action required
BATCH-1793,Amlodipine,Cardiology,GlaxoSmithKline,2023-03-17,2025-02-07,1.55,2.52,339,21,413,Cool Dry Place,403,13.7666666666666,24.6246973365617,Low Risk,No immediate action required
BATCH-1794,Ibuprofen,Analgesics,GlaxoSmithKline,2023-10-09,2026-02-08,43.54,76.23,298,58,545,Room Temperature,769,18.1666666666666,16.4036697247706,Low Risk,No immediate action required
BATCH-1795,Lisinopril,Cardiology,Novartis,2023-01-24,2025-05-06,12.37,16.25,76,60,86,Cool Dry Place,491,2.86666666666666,26.5116279069767,Low Risk,No immediate action required
BATCH-1796,Atorvastatin,Cardiology,Novartis,2023-07-05,2025-02-19,36.11,49.01,488,45,61,Refrigerated,415,2.03333333333333,240.0,Low Risk,No immediate action required
BATCH-1797,Metformin,Diabetes,GlaxoSmithKline,2023-05-30,2026-05-17,5.88,10.45,333,96,213,Refrigerated,867,7.1,46.9014084507042,Low Risk,No immediate action required
BATCH-1798,Atorvastatin,Cardiology,Novartis,2023-01-21,2024-12-20,6.48,8.94,335,77,209,Refrigerated,354,6.96666666666666,48.0861244019138,Low Risk,No immediate action required
BATCH-1799,Metformin,Diabetes,Pfizer,2023-06-19,2025-11-04,30.69,43.48,242,71,111,Cool Dry Place,673,3.7,65.4054054054054,Low Risk,No immediate action required
BATCH-1800,Ibuprofen,Analgesics,Novartis,2023-11-28,2026-04-28,48.26,61.41,5,84,547,Refrigerated,848,18.2333333333333,0.274223034734917,Low Risk,Reorder stock soon
BATCH-1801,Ibuprofen,Analgesics,Merck,2023-05-20,2024-08-17,20.04,33.02,176,89,590,Room Temperature,229,19.6666666666666,8.94915254237288,Low Risk,No immediate action required
BATCH-1802,Metoprolol,Cardiology,Pfizer,2023-02-12,2025-02-02,21.79,36.88,71,66,588,Refrigerated,398,19.6,3.62244897959183,Low Risk,No immediate action required
BATCH-1803,Levothyroxine,Endocrinology,Cipla,2023-04-02,2024-05-02,35.88,60.8,227,29,535,Refrigerated,122,17.8333333333333,12.7289719626168,Low Risk,No immediate action required
BATCH-1804,Amlodipine,Cardiology,Cipla,2023-09-10,2025-08-01,38.4,55.32,438,52,381,Room Temperature,578,12.7,34.4881889763779,Low Risk,No immediate action required
BATCH-1805,Losartan,Cardiology,AstraZeneca,2023-03-31,2024-05-11,43.61,55.36,132,77,378,Room Temperature,131,12.6,10.4761904761904,Low Risk,No immediate action required
BATCH-1806,Azithromycin,Antibiotics,Cipla,2023-07-08,2025-01-24,36.34,61.44,329,46,19,Refrigerated,389,0.633333333333333,519.473684210526,High Risk,Redistribute to high-demand departments immediately
BATCH-1807,Atorvastatin,Cardiology,Sanofi,2023-12-05,2026-07-27,38.89,65.08,497,80,61,Cool Dry Place,938,2.03333333333333,244.426229508196,Low Risk,No immediate action required
BATCH-1808,Gabapentin,Neurology,Novartis,2023-07-02,2026-04-02,14.52,18.83,88,92,261,Cool Dry Place,822,8.7,10.1149425287356,Low Risk,Reorder stock soon
BATCH-1809,Sertraline,Psychiatry,Merck,2023-12-02,2025-11-19,8.4,11.94,293,53,66,Refrigerated,688,2.2,133.181818181818,Low Risk,No immediate action required
BATCH-1810,Omeprazole,Gastroenterology,Cipla,2023-12-25,2025-06-26,34.75,52.21,182,93,21,Refrigerated,542,0.7,260.0,Low Risk,No immediate action required
BATCH-1811,Omeprazole,Gastroenterology,Novartis,2023-03-16,2025-10-22,22.22,36.44,452,96,398,Room Temperature,660,13.2666666666666,34.0703517587939,Low Risk,No immediate action required
BATCH-1812,Ibuprofen,Analgesics,AstraZeneca,2023-11-28,2025-03-01,46.02,70.91,284,34,537,Room Temperature,425,17.9,15.8659217877094,Low Risk,No immediate action required
BATCH-1813,Azithromycin,Antibiotics,AstraZeneca,2023-02-08,2025-09-20,3.82,6.31,193,49,420,Cool Dry Place,628,14.0,13.7857142857142,Low Risk,No immediate action required
BATCH-1814,Metoprolol,Cardiology,Pfizer,2023-04-22,2025-07-16,26.17,43.57,36,89,410,Refrigerated,562,13.6666666666666,2.63414634146341,Low Risk,Reorder stock soon
BATCH-1815,Lisinopril,Cardiology,Pfizer,2023-10-13,2025-07-19,35.18,49.11,381,71,198,Refrigerated,565,6.6,57.7272727272727,Low Risk,No immediate action required
BATCH-1816,Amoxicillin,Antibiotics,AstraZeneca,2023-06-19,2026-04-19,12.37,20.65,353,36,550,Refrigerated,839,18.3333333333333,19.2545454545454,Low Risk,No immediate action required
BATCH-1817,Omeprazole,Gastroenterology,Pfizer,2023-12-06,2025-03-17,20.54,35.72,139,30,57,Room Temperature,441,1.9,73.1578947368421,Low Risk,No immediate action required
BATCH-1818,Gabapentin,Neurology,GlaxoSmithKline,2023-08-31,2025-02-28,22.58,32.77,209,45,464,Cool Dry Place,424,15.4666666666666,13.5129310344827,Low Risk,No immediate action required
BATCH-1819,Omeprazole,Gastroenterology,Novartis,2023-11-06,2026-10-06,20.53,29.73,213,100,3,Room Temperature,1009,0.1,2130.0,High Risk,Redistribute to high-demand departments immediately
BATCH-1820,Ibuprofen,Analgesics,GlaxoSmithKline,2023-05-31,2024-06-24,27.24,44.64,263,51,409,Refrigerated,175,13.6333333333333,19.2909535452322,Low Risk,No immediate action required
BATCH-1821,Albuterol,Respiratory,GlaxoSmithKline,2023-08-28,2026-08-20,18.08,24.48,343,92,513,Cool Dry Place,962,17.1,20.0584795321637,Low Risk,No immediate action required
BATCH-1822,Amlodipine,Cardiology,GlaxoSmithKline,2023-01-29,2025-09-10,32.02,51.62,293,65,30,Cool Dry Place,618,1.0,293.0,Low Risk,No immediate action required
BATCH-1823,Losartan,Cardiology,GlaxoSmithKline,2023-04-21,2025-05-28,24.51,37.07,337,84,524,Refrigerated,513,17.4666666666666,19.2938931297709,Low Risk,No immediate action required
BATCH-1824,Azithromycin,Antibiotics,Pfizer,2023-06-23,2025-09-18,8.22,10.2,194,99,30,Refrigerated,626,1.0,194.0,Low Risk,No immediate action required
BATCH-1825,Atorvastatin,Cardiology,AstraZeneca,2023-05-02,2026-04-03,5.66,10.06,232,69,107,Room Temperature,823,3.56666666666666,65.0467289719626,Low Risk,No immediate action required
BATCH-1826,Amlodipine,Cardiology,GlaxoSmithKline,2023-04-04,2025-11-26,14.71,25.25,37,35,325,Refrigerated,695,10.8333333333333,3.41538461538461,Low Risk,No immediate action required
BATCH-1827,Albuterol,Respiratory,Pfizer,2023-01-07,2024-01-13,33.19,43.46,446,65,67,Cool Dry Place,12,2.23333333333333,199.701492537313,High Risk,Redistribute to high-demand departments immediately
BATCH-1828,Omeprazole,Gastroenterology,Cipla,2023-07-25,2026-06-20,6.98,8.79,112,78,321,Room Temperature,901,10.7,10.4672897196261,Low Risk,No immediate action required
BATCH-1829,Albuterol,Respiratory,Merck,2023-08-23,2025-05-12,37.99,64.84,493,65,307,Room Temperature,497,10.2333333333333,48.1758957654723,Low Risk,No immediate action required
BATCH-1830,Losartan,Cardiology,Sanofi,2023-09-16,2025-02-13,10.9,14.04,22,53,225,Room Temperature,409,7.5,2.93333333333333,Low Risk,Reorder stock soon
BATCH-1831,Atorvastatin,Cardiology,GlaxoSmithKline,2023-05-01,2025-06-02,13.47,22.94,64,46,596,Cool Dry Place,518,19.8666666666666,3.22147651006711,Low Risk,No immediate action required
BATCH-1832,Metoprolol,Cardiology,Cipla,2023-04-12,2025-06-27,36.77,52.86,355,27,598,Cool Dry Place,543,19.9333333333333,17.8093645484949,Low Risk,No immediate action required
BATCH-1833,Metformin,Diabetes,Cipla,2023-05-26,2026-03-14,29.04,47.41,455,21,157,Room Temperature,803,5.23333333333333,86.9426751592356,Low Risk,No immediate action required
BATCH-1834,Paracetamol,Analgesics,AstraZeneca,2023-08-01,2025-02-05,45.51,74.56,184,20,568,Cool Dry Place,401,18.9333333333333,9.71830985915493,Low Risk,No immediate action required
BATCH-1835,Gabapentin,Neurology,GlaxoSmithKline,2023-06-22,2025-11-04,45.84,76.47,111,71,233,Cool Dry Place,673,7.76666666666666,14.2918454935622,Low Risk,No immediate action required
BATCH-1836,Metoprolol,Cardiology,GlaxoSmithKline,2023-01-14,2025-02-20,3.15,4.16,292,69,484,Refrigerated,416,16.1333333333333,18.099173553719,Low Risk,No immediate action required
BATCH-1837,Amlodipine,Cardiology,GlaxoSmithKline,2023-05-22,2024-07-22,38.06,63.62,313,22,67,Room Temperature,203,2.23333333333333,140.149253731343,Low Risk,No immediate action required
BATCH-1838,Losartan,Cardiology,Pfizer,2023-02-03,2024-02-09,44.62,77.89,324,79,435,Cool Dry Place,39,14.5,22.3448275862068,Medium Risk,Monitor closely and run discount/promotion
BATCH-1839,Omeprazole,Gastroenterology,Pfizer,2023-08-26,2025-12-08,17.03,27.1,300,37,292,Refrigerated,707,9.73333333333333,30.8219178082191,Low Risk,No immediate action required
BATCH-1840,Atorvastatin,Cardiology,GlaxoSmithKline,2023-03-27,2025-12-16,9.61,15.07,24,46,231,Cool Dry Place,715,7.7,3.11688311688311,Low Risk,Reorder stock soon
BATCH-1841,Lisinopril,Cardiology,Pfizer,2023-05-26,2026-02-12,45.08,62.89,303,86,71,Room Temperature,773,2.36666666666666,128.028169014084,Low Risk,No immediate action required
BATCH-1842,Azithromycin,Antibiotics,Sanofi,2023-09-05,2026-06-23,40.64,48.81,454,72,1,Cool Dry Place,904,0.0333333333333333,13620.0,High Risk,Redistribute to high-demand departments immediately
BATCH-1843,Lisinopril,Cardiology,Pfizer,2023-08-04,2024-10-31,12.81,22.87,457,87,368,Refrigerated,304,12.2666666666666,37.2554347826086,Low Risk,No immediate action required
BATCH-1844,Azithromycin,Antibiotics,Pfizer,2023-02-26,2025-11-01,5.92,10.23,59,29,134,Cool Dry Place,670,4.46666666666666,13.2089552238805,Low Risk,No immediate action required
BATCH-1845,Ibuprofen,Analgesics,GlaxoSmithKline,2023-03-24,2025-03-03,42.43,58.38,334,40,487,Room Temperature,427,16.2333333333333,20.5749486652977,Low Risk,No immediate action required
BATCH-1846,Lisinopril,Cardiology,Merck,2023-11-28,2025-10-25,12.16,19.5,104,89,20,Room Temperature,663,0.666666666666666,156.0,Low Risk,No immediate action required
BATCH-1847,Metformin,Diabetes,AstraZeneca,2023-09-21,2024-10-13,47.15,73.38,36,63,179,Cool Dry Place,286,5.96666666666666,6.03351955307262,Low Risk,Reorder stock soon
BATCH-1848,Amoxicillin,Antibiotics,GlaxoSmithKline,2023-08-31,2025-07-09,6.99,9.34,69,80,446,Refrigerated,555,14.8666666666666,4.64125560538116,Low Risk,Reorder stock soon
BATCH-1849,Albuterol,Respiratory,AstraZeneca,2023-02-19,2025-12-25,4.4,6.13,134,45,212,Cool Dry Place,724,7.06666666666666,18.9622641509433,Low Risk,No immediate action required
BATCH-1850,Metformin,Diabetes,Sanofi,2023-09-19,2026-07-04,20.15,25.99,162,24,165,Room Temperature,915,5.5,29.4545454545454,Low Risk,No immediate action required
BATCH-1851,Metformin,Diabetes,Sanofi,2023-11-08,2025-05-09,26.75,36.83,472,35,33,Refrigerated,494,1.1,429.090909090909,Low Risk,No immediate action required
BATCH-1852,Amoxicillin,Antibiotics,Pfizer,2023-11-25,2025-07-22,23.72,42.64,332,38,339,Room Temperature,568,11.3,29.3805309734513,Low Risk,No immediate action required
BATCH-1853,Sertraline,Psychiatry,AstraZeneca,2023-05-01,2025-02-27,2.95,3.9,26,29,345,Room Temperature,423,11.5,2.26086956521739,Low Risk,Reorder stock soon
BATCH-1854,Amoxicillin,Antibiotics,AstraZeneca,2023-04-18,2024-06-13,4.94,8.1,98,51,425,Room Temperature,164,14.1666666666666,6.91764705882353,Low Risk,No immediate action required
BATCH-1855,Amlodipine,Cardiology,Sanofi,2023-05-12,2025-05-15,17.15,21.67,457,69,417,Room Temperature,500,13.9,32.8776978417266,Low Risk,No immediate action required
BATCH-1856,Atorvastatin,Cardiology,Sanofi,2023-03-08,2025-03-04,47.97,69.15,453,25,87,Cool Dry Place,428,2.9,156.206896551724,Low Risk,No immediate action required
BATCH-1857,Sertraline,Psychiatry,Merck,2023-10-25,2025-11-19,7.63,10.57,230,82,254,Refrigerated,688,8.46666666666666,27.1653543307086,Low Risk,No immediate action required
BATCH-1858,Amoxicillin,Antibiotics,Sanofi,2023-04-23,2024-05-08,22.33,27.78,99,88,13,Room Temperature,128,0.433333333333333,228.461538461538,High Risk,Redistribute to high-demand departments immediately
BATCH-1859,Levothyroxine,Endocrinology,Novartis,2023-06-03,2026-03-06,21.98,31.93,186,84,331,Refrigerated,795,11.0333333333333,16.858006042296,Low Risk,No immediate action required
BATCH-1860,Metformin,Diabetes,AstraZeneca,2023-09-02,2024-11-24,16.46,22.54,8,80,290,Cool Dry Place,328,9.66666666666666,0.827586206896551,Low Risk,Reorder stock soon
BATCH-1861,Losartan,Cardiology,GlaxoSmithKline,2023-04-02,2024-11-04,27.97,36.32,306,98,393,Cool Dry Place,308,13.1,23.3587786259541,Low Risk,No immediate action required
BATCH-1862,Lisinopril,Cardiology,Sanofi,2023-04-03,2025-12-03,33.68,54.0,182,38,37,Room Temperature,702,1.23333333333333,147.567567567567,Low Risk,No immediate action required
BATCH-1863,Losartan,Cardiology,Cipla,2023-05-01,2026-01-01,36.75,55.93,449,68,399,Room Temperature,731,13.3,33.7593984962406,Low Risk,No immediate action required
BATCH-1864,Levothyroxine,Endocrinology,GlaxoSmithKline,2023-01-23,2024-02-26,6.57,10.76,36,51,325,Cool Dry Place,56,10.8333333333333,3.32307692307692,Medium Risk,Monitor closely and run discount/promotion
BATCH-1865,Sertraline,Psychiatry,Merck,2023-02-07,2024-08-13,46.86,84.18,53,84,164,Cool Dry Place,225,5.46666666666666,9.69512195121951,Low Risk,Reorder stock soon
BATCH-1866,Losartan,Cardiology,Pfizer,2023-10-11,2025-01-18,13.65,19.82,386,40,176,Cool Dry Place,383,5.86666666666666,65.7954545454545,Low Risk,No immediate action required
BATCH-1867,Amoxicillin,Antibiotics,Pfizer,2023-01-21,2025-04-28,14.83,20.85,368,45,356,Refrigerated,483,11.8666666666666,31.0112359550561,Low Risk,No immediate action required
BATCH-1868,Metoprolol,Cardiology,Sanofi,2023-11-06,2025-06-08,23.39,41.11,112,95,15,Cool Dry Place,524,0.5,224.0,Low Risk,No immediate action required
BATCH-1869,Ibuprofen,Analgesics,GlaxoSmithKline,2023-12-14,2025-02-22,18.97,30.66,11,23,520,Cool Dry Place,418,17.3333333333333,0.634615384615384,Low Risk,Reorder stock soon
BATCH-1870,Lisinopril,Cardiology,AstraZeneca,2023-04-28,2024-07-09,45.25,64.54,16,48,447,Room Temperature,190,14.9,1.0738255033557,Low Risk,Reorder stock soon
BATCH-1871,Albuterol,Respiratory,Novartis,2023-03-08,2026-01-15,38.36,64.13,308,41,453,Room Temperature,745,15.1,20.3973509933774,Low Risk,No immediate action required
BATCH-1872,Paracetamol,Analgesics,Merck,2023-08-03,2024-10-03,39.3,48.34,445,64,289,Room Temperature,276,9.63333333333333,46.1937716262975,Low Risk,No immediate action required
BATCH-1873,Omeprazole,Gastroenterology,Merck,2023-03-17,2025-09-27,46.21,72.02,93,41,486,Cool Dry Place,635,16.2,5.74074074074074,Low Risk,No immediate action required
BATCH-1874,Metoprolol,Cardiology,GlaxoSmithKline,2023-03-24,2025-06-08,30.28,53.22,224,99,566,Room Temperature,524,18.8666666666666,11.8727915194346,Low Risk,No immediate action required
BATCH-1875,Azithromycin,Antibiotics,AstraZeneca,2023-02-24,2025-02-10,12.82,17.15,125,25,225,Room Temperature,406,7.5,16.6666666666666,Low Risk,No immediate action required
BATCH-1876,Azithromycin,Antibiotics,Cipla,2023-04-01,2025-01-09,39.44,64.37,423,20,594,Room Temperature,374,19.8,21.3636363636363,Low Risk,No immediate action required
BATCH-1877,Ibuprofen,Analgesics,Cipla,2023-12-15,2026-06-03,49.61,65.25,111,56,217,Refrigerated,884,7.23333333333333,15.3456221198156,Low Risk,No immediate action required
BATCH-1878,Lisinopril,Cardiology,Sanofi,2023-03-19,2025-11-17,49.52,74.5,308,77,324,Cool Dry Place,686,10.8,28.5185185185185,Low Risk,No immediate action required
BATCH-1879,Omeprazole,Gastroenterology,Sanofi,2023-08-07,2024-11-14,33.06,50.19,77,21,412,Cool Dry Place,318,13.7333333333333,5.60679611650485,Low Risk,No immediate action required
BATCH-1880,Levothyroxine,Endocrinology,Novartis,2023-04-16,2025-02-11,38.48,49.04,464,56,483,Refrigerated,407,16.1,28.8198757763975,Low Risk,No immediate action required
BATCH-1881,Amoxicillin,Antibiotics,Cipla,2023-11-27,2025-03-14,37.17,50.28,303,33,127,Room Temperature,438,4.23333333333333,71.5748031496063,Low Risk,No immediate action required
BATCH-1882,Amlodipine,Cardiology,AstraZeneca,2023-08-14,2026-01-02,27.63,46.1,15,43,236,Refrigerated,732,7.86666666666666,1.90677966101694,Low Risk,Reorder stock soon
BATCH-1883,Sertraline,Psychiatry,Cipla,2023-05-02,2024-11-05,38.7,51.12,339,32,126,Refrigerated,309,4.2,80.7142857142857,Low Risk,No immediate action required
BATCH-1884,Omeprazole,Gastroenterology,AstraZeneca,2023-05-09,2025-01-16,30.76,42.39,197,55,268,Cool Dry Place,381,8.93333333333333,22.0522388059701,Low Risk,No immediate action required
BATCH-1885,Metoprolol,Cardiology,Cipla,2023-06-03,2024-12-15,7.13,11.34,309,40,552,Refrigerated,349,18.4,16.7934782608695,Low Risk,No immediate action required
